[Header]
Application Name	LabSolutions
4.11667	34
4.12500	39
4.13333	45
4.14167	52
4.15000	60
4.15833	70
4.16667	80
4.17500	92
4.18333	107
4.19167	125
4.20000	146
4.20833	169
4.21667	194
4.22500	221
4.23333	251
4.24167	283
4.25000	318
4.25833	355
4.26667	395
4.27500	436
4.28333	479
4.29167	523
4.30000	568
4.30833	614
4.31667	661
4.32500	710
4.33333	759
4.34167	808
4.35000	857
4.35833	905
4.36667	952
4.37500	997
4.38333	1040
4.39167	1080
4.40000	1118
4.40833	1153
4.41667	1185
4.42500	1214
4.43333	1239
4.44167	1262
4.45000	1282
4.45833	1299
4.46667	1313
4.47500	1324
4.48333	1332
4.49167	1339
4.50000	1343
4.50833	1346
4.51667	1348
4.52500	1350
4.53333	1351
4.54167	1352
4.55000	1354
4.55833	1356
4.56667	1358
4.57500	1360
4.58333	1363
4.59167	1367
4.60000	1371
4.60833	1377
4.61667	1383
4.62500	1391
4.63333	1400
4.64167	1410
4.65000	1422
4.65833	1436
4.66667	1453
4.67500	1472
4.68333	1495
4.69167	1521
4.70000	1549
4.70833	1580
4.71667	1614
4.72500	1651
4.73333	1693
4.74167	1739
4.75000	1791
4.75833	1847
4.76667	1908
4.77500	1974
4.78333	2046
4.79167	2122
4.80000	2205
4.80833	2294
4.81667	2390
4.82500	2493
4.83333	2602
4.84167	2718
4.85000	2840
4.85833	2967
4.86667	3101
4.87500	3241
4.88333	3388
4.89167	3539
4.90000	3695
4.90833	3854
4.91667	4015
4.92500	4177
4.93333	4341
4.94167	4504
4.95000	4668
4.95833	4830
4.96667	4991
4.97500	5148
4.98333	5303
4.99167	5453
5.00000	5598
5.00833	5737
5.01667	5870
5.02500	5997
5.03333	6117
5.04167	6229
5.05000	6334
5.05833	6430
5.06667	6519
5.07500	6600
5.08333	6672
5.09167	6736
5.10000	6792
5.10833	6840
5.11667	6880
5.12500	6914
5.13333	6942
5.14167	6965
5.15000	6982
5.15833	6994
5.16667	7001
5.17500	7005
5.18333	7005
5.19167	7001
5.20000	6995
5.20833	6988
5.21667	6978
5.22500	6966
5.23333	6952
5.24167	6936
5.25000	6918
5.25833	6898
5.26667	6877
5.27500	6854
5.28333	6831
5.29167	6807
5.30000	6784
5.30833	6763
5.31667	6742
5.32500	6723
5.33333	6705
5.34167	6686
5.35000	6667
5.35833	6648
5.36667	6629
5.37500	6609
5.38333	6588
5.39167	6568
5.40000	6548
5.40833	6530
5.41667	6514
5.42500	6498
5.43333	6482
5.44167	6467
5.45000	6451
5.45833	6435
5.46667	6419
5.47500	6402
5.48333	6384
5.49167	6366
5.50000	6346
5.50833	6327
5.51667	6309
5.52500	6291
5.53333	6274
5.54167	6257
5.55000	6239
5.55833	6222
5.56667	6203
5.57500	6185
5.58333	6166
5.59167	6148
5.60000	6131
5.60833	6114
5.61667	6099
5.62500	6085
5.63333	6072
5.64167	6059
5.65000	6049
5.65833	6040
5.66667	6032
5.67500	6025
5.68333	6020
5.69167	6015
5.70000	6011
5.70833	6009
5.71667	6007
5.72500	6007
5.73333	6009
5.74167	6013
5.75000	6019
5.75833	6026
5.76667	6034
5.77500	6044
5.78333	6053
5.79167	6062
5.80000	6071
5.80833	6080
5.81667	6089
5.82500	6099
5.83333	6111
5.84167	6124
5.85000	6139
5.85833	6156
5.86667	6175
5.87500	6196
5.88333	6220
5.89167	6246
5.90000	6276
5.90833	6310
5.91667	6346
5.92500	6386
5.93333	6429
5.94167	6474
5.95000	6522
5.95833	6573
5.96667	6625
5.97500	6680
5.98333	6736
5.99167	6793
6.00000	6853
6.00833	6914
6.01667	6977
6.02500	7042
6.03333	7107
6.04167	7173
6.05000	7237
6.05833	7299
6.06667	7357
6.07500	7409
6.08333	7454
6.09167	7490
6.10000	7514
6.10833	7526
6.11667	7522
6.12500	7499
6.13333	7458
6.14167	7395
6.15000	7309
6.15833	7201
6.16667	7068
6.17500	6914
6.18333	6738
6.19167	6544
6.20000	6332
6.20833	6106
6.21667	5868
6.22500	5620
6.23333	5367
6.24167	5110
6.25000	4853
6.25833	4599
6.26667	4349
6.27500	4106
6.28333	3873
6.29167	3650
6.30000	3440
6.30833	3241
6.31667	3057
6.32500	2885
6.33333	2727
6.34167	2583
6.35000	2452
6.35833	2334
6.36667	2228
6.37500	2133
6.38333	2049
6.39167	1975
6.40000	1910
6.40833	1854
6.41667	1804
6.42500	1761
6.43333	1724
6.44167	1692
6.45000	1664
6.45833	1640
6.46667	1619
6.47500	1600
6.48333	1584
6.49167	1569
6.50000	1557
6.50833	1547
6.51667	1539
6.52500	1533
6.53333	1527
6.54167	1522
6.55000	1517
6.55833	1511
6.56667	1505
6.57500	1499
6.58333	1493
6.59167	1486
6.60000	1480
6.60833	1474
6.61667	1469
6.62500	1463
6.63333	1457
6.64167	1451
6.65000	1444
6.65833	1438
6.66667	1432
6.67500	1425
6.68333	1418
6.69167	1410
6.70000	1401
6.70833	1392
6.71667	1383
6.72500	1373
6.73333	1364
6.74167	1356
6.75000	1349
6.75833	1343
6.76667	1339
6.77500	1335
6.78333	1331
6.79167	1326
6.80000	1320
6.80833	1313
6.81667	1305
6.82500	1296
6.83333	1289
6.84167	1282
6.85000	1275
6.85833	1269
6.86667	1262
6.87500	1254
6.88333	1246
6.89167	1237
6.90000	1228
6.90833	1220
6.91667	1213
6.92500	1206
6.93333	1201
6.94167	1197
6.95000	1193
6.95833	1188
6.96667	1184
6.97500	1178
6.98333	1172
6.99167	1165
7.00000	1157
7.00833	1150
7.01667	1144
7.02500	1138
7.03333	1134
7.04167	1130
7.05000	1126
7.05833	1122
7.06667	1117
7.07500	1111
7.08333	1103
7.09167	1094
7.10000	1086
7.10833	1078
7.11667	1071
7.12500	1064
7.13333	1058
7.14167	1051
7.15000	1044
7.15833	1037
7.16667	1031
7.17500	1024
7.18333	1018
7.19167	1012
7.20000	1007
7.20833	1003
7.21667	999
7.22500	996
7.23333	992
7.24167	989
7.25000	985
7.25833	980
7.26667	975
7.27500	969
7.28333	964
7.29167	959
7.30000	954
7.30833	950
7.31667	945
7.32500	940
7.33333	936
7.34167	932
7.35000	929
7.35833	927
7.36667	926
7.37500	925
7.38333	923
7.39167	922
7.40000	920
7.40833	917
7.41667	914
7.42500	909
7.43333	904
7.44167	899
7.45000	893
7.45833	888
7.46667	883
7.47500	878
7.48333	873
7.49167	868
7.50000	863
7.50833	857
7.51667	852
7.52500	847
7.53333	841
7.54167	835
7.55000	829
7.55833	823
7.56667	816
7.57500	809
7.58333	803
7.59167	797
7.60000	793
7.60833	789
7.61667	786
7.62500	784
7.63333	783
7.64167	783
7.65000	783
7.65833	783
7.66667	784
7.67500	785
7.68333	787
7.69167	789
7.70000	791
7.70833	792
7.71667	792
7.72500	791
7.73333	790
7.74167	790
7.75000	790
7.75833	790
7.76667	791
7.77500	793
7.78333	794
7.79167	795
7.80000	796
7.80833	797
7.81667	797
7.82500	797
7.83333	796
7.84167	795
7.85000	793
7.85833	791
7.86667	789
7.87500	787
7.88333	785
7.89167	782
7.90000	778
7.90833	774
7.91667	770
7.92500	766
7.93333	763
7.94167	760
7.95000	756
7.95833	753
7.96667	752
7.97500	753
7.98333	758
7.99167	772
8.00000	800
8.00833	851
8.01667	938
8.02500	1081
8.03333	1307
8.04167	1660
8.05000	2191
8.05833	2984
8.06667	4138
8.07500	5781
8.08333	8102
8.09167	11279
8.10000	15595
8.10833	21336
8.11667	28828
8.12500	38540
8.13333	50796
8.14167	66222
8.15000	85238
8.15833	108409
8.16667	136443
8.17500	169650
8.18333	208972
8.19167	254608
8.20000	307257
8.20833	367391
8.21667	434926
8.22500	510581
8.23333	593486
8.24167	683724
8.25000	780219
8.25833	881376
8.26667	986153
8.27500	1091872
8.28333	1196963
8.29167	1299224
8.30000	1396776
8.30833	1488385
8.31667	1572828
8.32500	1649626
8.33333	1718544
8.34167	1779735
8.35000	1833573
8.35833	1880555
8.36667	1921305
8.37500	1956430
8.38333	1986577
8.39167	2012341
8.40000	2034288
8.40833	2052940
8.41667	2068749
8.42500	2082143
8.43333	2093504
8.44167	2103195
8.45000	2111509
8.45833	2118686
8.46667	2124930
8.47500	2130357
8.48333	2135072
8.49167	2139178
8.50000	2142780
8.50833	2145970
8.51667	2148817
8.52500	2151388
8.53333	2153699
8.54167	2155761
8.55000	2157592
8.55833	2159213
8.56667	2160655
8.57500	2161951
8.58333	2163140
8.59167	2164251
8.60000	2165312
8.60833	2166336
8.61667	2167311
8.62500	2168230
8.63333	2169082
8.64167	2169859
8.65000	2170567
8.65833	2171228
8.66667	2171861
8.67500	2172480
8.68333	2173100
8.69167	2173720
8.70000	2174333
8.70833	2174931
8.71667	2175496
8.72500	2176020
8.73333	2176517
8.74167	2177011
8.75000	2177518
8.75833	2178038
8.76667	2178573
8.77500	2179098
8.78333	2179596
8.79167	2180061
8.80000	2180500
8.80833	2180917
8.81667	2181307
8.82500	2181670
8.83333	2182014
8.84167	2182350
8.85000	2182684
8.85833	2183011
8.86667	2183329
8.87500	2183631
8.88333	2183911
8.89167	2184162
8.90000	2184381
8.90833	2184572
8.91667	2184755
8.92500	2184949
8.93333	2185164
8.94167	2185408
8.95000	2185660
8.95833	2185868
8.96667	2185994
8.97500	2186029
8.98333	2185974
8.99167	2185844
9.00000	2185662
9.00833	2185451
9.01667	2185230
9.02500	2185020
9.03333	2184828
9.04167	2184662
9.05000	2184514
9.05833	2184363
9.06667	2184192
9.07500	2184003
9.08333	2183803
9.09167	2183619
9.10000	2183493
9.10833	2183448
9.11667	2183487
9.12500	2183603
9.13333	2183749
9.14167	2183861
9.15000	2183907
9.15833	2183873
9.16667	2183751
9.17500	2183559
9.18333	2183309
9.19167	2183013
9.20000	2182676
9.20833	2182310
9.21667	2181940
9.22500	2181585
9.23333	2181248
9.24167	2180924
9.25000	2180602
9.25833	2180255
9.26667	2179866
9.27500	2179440
9.28333	2178983
9.29167	2178496
9.30000	2177975
9.30833	2177412
9.31667	2176794
9.32500	2176099
9.33333	2175302
9.34167	2174361
9.35000	2173231
9.35833	2171847
9.36667	2170111
9.37500	2167887
9.38333	2164912
9.39167	2160526
9.40000	2153600
9.40833	2142625
9.41667	2125224
9.42500	2098797
9.43333	2062515
9.44167	2015140
9.45000	1957395
9.45833	1891519
9.46667	1819115
9.47500	1742997
9.48333	1664940
9.49167	1586868
9.50000	1510242
9.50833	1435985
9.51667	1365082
9.52500	1297832
9.53333	1234690
9.54167	1175706
9.55000	1120872
9.55833	1070172
9.56667	1023329
9.57500	980256
9.58333	940625
9.59167	904237
9.60000	870844
9.60833	840155
9.61667	812005
9.62500	786095
9.63333	762278
9.64167	740323
9.65000	720051
9.65833	701325
9.66667	683944
9.67500	667827
9.68333	652806
9.69167	638796
9.70000	625698
9.70833	613402
9.71667	601866
9.72500	590980
9.73333	580716
9.74167	570999
9.75000	561780
9.75833	553026
9.76667	544668
9.77500	536701
9.78333	529064
9.79167	521747
9.80000	514722
9.80833	507954
9.81667	501445
9.82500	495149
9.83333	489074
9.84167	483190
9.85000	477486
9.85833	471961
9.86667	466585
9.87500	461372
9.88333	456294
9.89167	451354
9.90000	446546
9.90833	441851
9.91667	437280
9.92500	432804
9.93333	428434
9.94167	424151
9.95000	419952
9.95833	415840
9.96667	411794
9.97500	407829
9.98333	403926
9.99167	400092
10.00000	396322
10.00833	392606
10.01667	388954
10.02500	385347
10.03333	381800
10.04167	378304
10.05000	374861
10.05833	371477
10.06667	368141
10.07500	364869
10.08333	361645
10.09167	358480
10.10000	355372
10.10833	352316
10.11667	349322
10.12500	346377
10.13333	343494
10.14167	340665
10.15000	337890
10.15833	335177
10.16667	332513
10.17500	329913
10.18333	327366
10.19167	324879
10.20000	322452
10.20833	320080
10.21667	317771
10.22500	315514
10.23333	313316
10.24167	311170
10.25000	309076
10.25833	307033
10.26667	305033
10.27500	303081
10.28333	301165
10.29167	299289
10.30000	297446
10.30833	295632
10.31667	293848
10.32500	292082
10.33333	290340
10.34167	288612
10.35000	286901
10.35833	285213
10.36667	283519
10.37500	281806
10.38333	280091
10.39167	278391
10.40000	276702
10.40833	275015
10.41667	273333
10.42500	271644
10.43333	269953
10.44167	268255
10.45000	266551
10.45833	264843
10.46667	263126
10.47500	261408
10.48333	259684
10.49167	257957
10.50000	256230
10.50833	254498
10.51667	252771
10.52500	251043
10.53333	249322
10.54167	247606
10.55000	245898
10.55833	244202
10.56667	242513
10.57500	240841
10.58333	239179
10.59167	237535
10.60000	235911
10.60833	234306
10.61667	232731
10.62500	231182
10.63333	229668
10.64167	228190
10.65000	226750
10.65833	225353
10.66667	223995
10.67500	222685
10.68333	221417
10.69167	220195
10.70000	219018
10.70833	217883
10.71667	216793
10.72500	215741
10.73333	214730
10.74167	213753
10.75000	212807
10.75833	211890
10.76667	210994
10.77500	210120
10.78333	209259
10.79167	208412
10.80000	207573
10.80833	206738
10.81667	205909
10.82500	205077
10.83333	204245
10.84167	203406
10.85000	202560
10.85833	201707
10.86667	200844
10.87500	199973
10.88333	199091
10.89167	198201
10.90000	197302
10.90833	196391
10.91667	195471
10.92500	194537
10.93333	193590
10.94167	192628
10.95000	191649
10.95833	190654
10.96667	189638
10.97500	188604
10.98333	187544
10.99167	186461
11.00000	185352
11.00833	184211
11.01667	183044
11.02500	181842
11.03333	180608
11.04167	179335
11.05000	178021
11.05833	176667
11.06667	175264
11.07500	173818
11.08333	172320
11.09167	170776
11.10000	169186
11.10833	167545
11.11667	165865
11.12500	164136
11.13333	162372
11.14167	160569
11.15000	158731
11.15833	156867
11.16667	154974
11.17500	153066
11.18333	151141
11.19167	149210
11.20000	147279
11.20833	145347
11.21667	143430
11.22500	141522
11.23333	139636
11.24167	137772
11.25000	135934
11.25833	134130
11.26667	132355
11.27500	130622
11.28333	128925
11.29167	127271
11.30000	125662
11.30833	124093
11.31667	122573
11.32500	121096
11.33333	119665
11.34167	118278
11.35000	116932
11.35833	115628
11.36667	114361
11.37500	113135
11.38333	111944
11.39167	110791
11.40000	109673
11.40833	108587
11.41667	107534
11.42500	106509
11.43333	105514
11.44167	104545
11.45000	103599
11.45833	102679
11.46667	101778
11.47500	100901
11.48333	100043
11.49167	99204
11.50000	98383
11.50833	97578
11.51667	96790
11.52500	96016
11.53333	95258
11.54167	94513
11.55000	93779
11.55833	93060
11.56667	92350
11.57500	91654
11.58333	90967
11.59167	90291
11.60000	89627
11.60833	88971
11.61667	88326
11.62500	87690
11.63333	87063
11.64167	86444
11.65000	85834
11.65833	85233
11.66667	84638
11.67500	84052
11.68333	83472
11.69167	82900
11.70000	82335
11.70833	81775
11.71667	81222
11.72500	80674
11.73333	80133
11.74167	79597
11.75000	79066
11.75833	78542
11.76667	78023
11.77500	77512
11.78333	77006
11.79167	76507
11.80000	76014
11.80833	75525
11.81667	75042
11.82500	74562
11.83333	74086
11.84167	73616
11.85000	73149
11.85833	72689
11.86667	72232
11.87500	71781
11.88333	71333
11.89167	70891
11.90000	70455
11.90833	70022
11.91667	69595
11.92500	69171
11.93333	68752
11.94167	68336
11.95000	67923
11.95833	67514
11.96667	67109
11.97500	66708
11.98333	66310
11.99167	65916
12.00000	65526
12.00833	65139
12.01667	64756
12.02500	64376
12.03333	64001
12.04167	63629
12.05000	63260
12.05833	62894
12.06667	62531
12.07500	62171
12.08333	61814
12.09167	61460
12.10000	61110
12.10833	60762
12.11667	60418
12.12500	60076
12.13333	59740
12.14167	59408
12.15000	59075
12.15833	58742
12.16667	58412
12.17500	58088
12.18333	57768
12.19167	57452
12.20000	57140
12.20833	56826
12.21667	56511
12.22500	56199
12.23333	55891
12.24167	55588
12.25000	55288
12.25833	54992
12.26667	54697
12.27500	54402
12.28333	54110
12.29167	53824
12.30000	53542
12.30833	53263
12.31667	52987
12.32500	52713
12.33333	52441
12.34167	52170
12.35000	51902
12.35833	51637
12.36667	51372
12.37500	51110
12.38333	50849
12.39167	50589
12.40000	50332
12.40833	50077
12.41667	49826
12.42500	49576
12.43333	49329
12.44167	49083
12.45000	48840
12.45833	48600
12.46667	48361
12.47500	48127
12.48333	47895
12.49167	47667
12.50000	47444
12.50833	47227
12.51667	47017
12.52500	46815
12.53333	46625
12.54167	46447
12.55000	46285
12.55833	46142
12.56667	46022
12.57500	45931
12.58333	45878
12.59167	45868
12.60000	45913
12.60833	46024
12.61667	46211
12.62500	46492
12.63333	46877
12.64167	47387
12.65000	48038
12.65833	48848
12.66667	49842
12.67500	51032
12.68333	52451
12.69167	54109
12.70000	56030
12.70833	58241
12.71667	60740
12.72500	63564
12.73333	66704
12.74167	70183
12.75000	74007
12.75833	78161
12.76667	82674
12.77500	87501
12.78333	92664
12.79167	98130
12.80000	103877
12.80833	109907
12.81667	116159
12.82500	122647
12.83333	129308
12.84167	136127
12.85000	143079
12.85833	150106
12.86667	157214
12.87500	164331
12.88333	171457
12.89167	178547
12.90000	185568
12.90833	192515
12.91667	199330
12.92500	206022
12.93333	212544
12.94167	218885
12.95000	225031
12.95833	230945
12.96667	236634
12.97500	242059
12.98333	247220
12.99167	252098
13.00000	256675
13.00833	260949
13.01667	264896
13.02500	268515
13.03333	271790
13.04167	274712
13.05000	277276
13.05833	279470
13.06667	281289
13.07500	282729
13.08333	283781
13.09167	284447
13.10000	284723
13.10833	284603
13.11667	284099
13.12500	283197
13.13333	281915
13.14167	280249
13.15000	278207
13.15833	275807
13.16667	273040
13.17500	269943
13.18333	266505
13.19167	262756
13.20000	258710
13.20833	254369
13.21667	249781
13.22500	244933
13.23333	239875
13.24167	234616
13.25000	229177
13.25833	223601
13.26667	217881
13.27500	212074
13.28333	206178
13.29167	200229
13.30000	194256
13.30833	188260
13.31667	182293
13.32500	176344
13.33333	170457
13.34167	164640
13.35000	158905
13.35833	153284
13.36667	147766
13.37500	142389
13.38333	137141
13.39167	132040
13.40000	127097
13.40833	122304
13.41667	117685
13.42500	113226
13.43333	108944
13.44167	104836
13.45000	100898
13.45833	97139
13.46667	93542
13.47500	90121
13.48333	86861
13.49167	83763
13.50000	80826
13.50833	78038
13.51667	75402
13.52500	72906
13.53333	70549
